Kingdom	Phylum	Class	Order	Family	Genus	Case MRA	Control MRA	MRAR	KW TSS	KW CLR	KW rCLR	t-test TSS	t-test CLR	t-test rCLR	GLM TSS	GLM CLR	GLM rCLR	ANCOM	ANCOM-BC	ALDEx2 t-test	ALDEx2 Wilcoxon	baySeq	DESeq2	edgeR RLE	edgeR TMM	fitFeatureModel	fitZIG	GLM NBZI	limma-voom	LEfSe	N methods detected by
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	1.87045386188868e-07	0	Inf	0.634526005684682	0.998648223348226	0.461868168998546	0.485844037895162	0.706818196231234	0.750104182624345	0.623095268788352	0.722843273756274	0.770371100786408	1	0.99898497017594	0.803341777279854	0.79729299453307	2.82479178936867e-11	1	0.897547769635135	0.139034540294539	0.64549265795003	0.0717802260876569	0.99999587557469	0.00246282110694668	1	2
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	4.36079172291828e-07	0	Inf	0.634526005684682	0.998648223348226	0.535558436448478	0.485844037895162	0.706818196231234	0.871293202508819	0.623095268788352	0.722843273756274	0.882551645395411	1	0.99898497017594	0.792965767045564	0.788878760126943	0	1	0.835229321245073	0.00510441622088608	0.646097218256848	0.161776528366956	0.99999587557469	0.00238484921028883	1	3
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	NA	7.31177418738302e-07	1.59243080888135e-06	0.45915804608926	0.801538580986082	0.998648223348226	0.0604179763445379	0.629410757592495	0.92424735197337	0.128367894306341	0.623095268788352	0.919061969847517	0.135802773585361	1	0.99898497017594	0.793720510567753	0.784089218618517	0	1	0.995309000324898	0.151258552316703	0.649179373898095	0.967056884406982	0.741955156572514	0.0230395953818233	1	2
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	0.000610287504650877	0.000471987356752285	1.29301663682313	0.690821158884908	0.998648223348226	0.777662990704233	0.485844037895162	0.899453091733607	0.768224197809355	0.553296997998727	0.892233327457239	0.762767602998167	1	0.99898497017594	0.897676165421696	0.896856199126248	0.187906680401287	0.133367055299135	0.230696086560788	0.742492796485676	0.64549265795003	0.392813154510642	0.855811820867706	0.00949833168005071	1	1
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Dielma	2.04569925105566e-05	6.38799279405062e-06	3.20241321023545	0.77763609162061	0.998648223348226	0.476728088398718	0.985152382715185	0.867123258924338	0.310194961512493	0.985658984630318	0.869118201924106	0.324777547301225	1	0.99898497017594	0.851115687584124	0.844100839437003	3.48503932154537e-11	0.265738776054594	1.87314151716225e-06	0.00424049451415251	0.64549265795003	0.000115574555115379	4.1872293044485e-05	0.0164666100256106	1	6
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Sarcina	2.07696817522005e-06	2.17233659390944e-06	0.956098691631506	0.924086172409375	0.998648223348226	0.307435552642048	0.985152382715185	0.921038760291007	0.612401651997485	0.985658984630318	0.919061969847517	0.582661498978018	1	0.99898497017594	0.801688332137135	0.794742975072561	0	1	0.0591283999041093	1	0.959044867613227	0.439948360490154	0.99999587557469	0.00745343859054512	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-009	0.000147065874868886	0.000101094107655784	1.45474230179301	0.294652881838736	0.406914624708204	0.949499980993475	0.261344238084757	0.287113952937356	0.8286151237268	0.326266052235855	0.334652254961332	0.824546571024588	1	0.380094548983125	0.563977026037833	0.514650054657025	0.0679623324812382	0.298943109245856	0.0408727974559783	0.113092908585756	0.327024703694925	0.012797321308703	0.478857407043735	0.00949833168005071	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	0.00202899036833423	0.00244568534319997	0.829620365504364	0.634526005684682	0.282441056167722	0.193229391182816	0.2555021872584	0.179632540440005	0.229209203011998	0.306879700570029	0.204289920146127	0.219182910651355	1	0.14716557325563	0.298759972553543	0.219999746633677	0.125788920556244	0.00970093790455012	7.86368240667479e-05	0.190255851321759	0.42170259265403	0.126212878148545	0.46626621286596	0.133428337978839	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	3.88567827421166e-07	2.53132224393684e-07	1.5350389637348	0.78107676640649	0.998648223348226	0.194600116766941	0.941204643875366	0.886663067740195	0.16732334174254	0.939133859541196	0.877920049530621	0.195067266685979	1	0.99898497017594	0.812308924378934	0.809001002644134	0	1	0.393677488477508	0.911133683952025	0.895044239739482	0.00156820276292025	0.99999587557469	0.00238484921028883	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_9	0.00313079476738899	0.00318319693468795	0.983537880824174	0.599494089968919	0.208949298246614	0.116690584569903	0.159811890836004	0.174911119691591	0.207045340561735	0.193946223487014	0.204289920146127	0.199995152114851	1	0.144134432922412	0.248835482755836	0.171351459569882	0.0824516235508528	0.0674877220512308	0.0474241118272326	0.283311855344595	0.381932522854443	0.15461936365729	0.99999587557469	0.0817353979976174	1	1
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	0.00322542374204714	0.00334023328670893	0.965628285569566	0.748598285450814	0.998648223348226	0.950855223532057	0.629410757592495	0.698799914449926	0.935181747639531	0.635799867093307	0.722696653205811	0.934441234680226	1	0.810954910155688	0.788020932557072	0.838283300437068	0.240746849750122	0.0674877220512308	0.0341948495864303	0.421596466152147	0.819032482350603	0.681486150023031	0.99999587557469	0.734479206703285	1	1
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	0.000616933471250004	0.000198678680410776	3.10518204557464	0.237472226297173	0.998648223348226	0.203488699218772	0.261344238084757	0.232208327295723	0.125484599272795	0.361989583692028	0.33374571160734	0.150498200853121	1	0.313639423440372	0.598256816995649	0.69357487521401	0.103812095535784	0.298943109245856	4.92970921363259e-07	0.274904436938293	0.643628467533294	0.002984948691895	0.530450578831494	0.00138638905942237	1	3
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	0.000171165522850865	0	Inf	0.294652881838736	0.998648223348226	0.17434039406877	0.129060420227324	0.107748926958754	0.0909382609189963	0.353712633794307	0.300585087054164	0.112570755472959	1	0.206650942115343	0.72023289389269	0.778757183864965	0	1	2.61871391711912e-48	7.33892786056914e-13	0.357812815667778	7.99700406586288e-07	0.99999587557469	0.000223403370398097	1	5
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	1.5718150743208e-05	7.50991196466248e-06	2.09298735020716	0.561834310828443	0.998648223348226	0.0631246629437924	0.534648076972405	0.629688653818336	0.0534904046464302	0.623095268788352	0.695045344811821	0.066103649377933	1	0.835593718290706	0.774895237828498	0.769698684808223	0	1	0.00378454908657474	0.306801231446264	0.887718525396995	1.70090639999966e-20	0.99999587557469	0.0102602677262911	1	4
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaeroglobus	0.00031591821455774	0.00023693528500285	1.33335233101283	0.369895825659654	0.998648223348226	0.0416262752468682	0.452329698032354	0.438319054613638	0.160817481074247	0.497828471876185	0.52388191039586	0.169617192311204	1	0.636474078556573	0.66381431096057	0.69003101757859	0.0775741654975634	0.709120873183835	0.656863006383507	0.50940347046485	0.64549265795003	0.0309509031568392	0.99999587557469	0.00238484921028883	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	GCA-900066225	0.00035261309059087	0.000252565679464059	1.39612433224938	0.344038590895854	0.998648223348226	0.557001107926336	0.435162790843376	0.652270532235326	0.584557451846532	0.47639208795574	0.693535106538819	0.591937304940015	1	0.79132156363505	0.688261255964005	0.768927309360545	0.134337465413821	0.71804975303564	0.715086619895498	0.19040275417278	0.64549265795003	0.785383068538462	0.186211147298116	0.0371517837462105	1	1
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Harryflintia	3.97164343177016e-05	3.23570088880163e-05	1.2274445532081	0.987299757668781	0.998648223348226	0.128989991396126	0.941421865637815	0.960314141280805	0.0776743480370557	0.940444365506236	0.958877414869732	0.0805238925164989	1	0.99898497017594	0.883145327211348	0.902652446442479	0.172206307919697	0.71804975303564	0.961738552697751	0.350758367282978	0.64549265795003	0.354485733308916	0.149783627951884	0.0762995596822826	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Negativibacillus	0.0018349826706864	0.00199737675640817	0.918696317457005	0.634526005684682	0.998648223348226	0.183729719301161	0.482224239967038	0.577833075400261	0.198227657130581	0.497828471876185	0.613383179642396	0.200492772878816	1	0.640912345584431	0.685194845292248	0.609527487328382	0.151111724859263	0.298535617600807	0.404765912924883	0.457296633631437	0.520367472905682	0.1360055213236	0.99999587557469	0.343393268476087	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_6	0.00337784302164078	0.00526326814115535	0.641776730930396	0.179747823171517	0.112713528944812	0.0319521816248105	0.0529342448258378	0.0595158498387329	0.0359099642628149	0.055847795125015	0.0620149685061034	0.0327166203888413	0	0.0533863800747284	0.174054941310741	0.109921118546284	0.107144360886927	0.131257681309538	0.000857981283277334	0.182574027251155	0.0825145703739277	0.00250398774041508	0.276804598642652	0.0382068994249832	1	7
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-011	2.11640689548053e-05	1.34001616146178e-05	1.57938908227182	0.310245689948823	0.299337595610865	0.804324410061438	0.309412182652393	0.250069285346715	0.967527735058093	0.387741063760627	0.300585087054164	0.967854128853208	1	0.380094548983125	0.61790023935841	0.5618791200126	6.63100596026797e-08	0.566441205574016	0.34541870046922	0.177800522134698	0.497623684542454	4.13200689113898e-06	0.925812909837703	0.000980691150367465	1	3
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus	0.0096288957046149	0.00468173471922775	2.05669399957014	0.367377545526017	0.830414912461612	0.181112089937564	0.400731568264011	0.438319054613638	0.19484945532638	0.474628967697929	0.494362744946861	0.201872840764373	1	0.535164043438831	0.558736821025026	0.575897613083259	0.213581816314378	0.498603506148498	0.140281036794817	0.183364436803327	0.64549265795003	0.112051696313282	0.208419090132994	0.0589180761527525	1	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Negativicoccus	9.53024860113701e-05	6.22917959152079e-05	1.52993640031019	0.634526005684682	0.998648223348226	0.332373963259342	0.452329698032354	0.68511249284331	0.33665943358148	0.497828471876185	0.722696653205811	0.332160738024592	1	0.849846233196001	0.806180614922215	0.823606709029888	0.00346124398466952	0.236168510984776	0.0873416000689585	0.826998212183212	0.497623684542454	0.0395324283628538	0.575320237298501	0.0464447329907989	1	3
Bacteria	Firmicutes	Bacilli	NA	NA	NA	4.18448542608586e-08	5.50601284540072e-07	0.0759984682851084	0.599494089968919	0.998648223348226	0.324731957798157	0.508520928527835	0.921038760291007	0.934883667148607	0.57159113570774	0.912068326742506	0.927168321548968	1	0.817415347956296	0.800170721488947	0.796937912296105	0	1	0.545953949823843	0.00935890630936055	0.593464610845209	0.128535140542868	0.42129714321911	0.0342290089598906	1	3
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Succiniclasticum	0.00100914552121934	0.000248323592012202	4.06383265094582	0.826021410022745	0.998648223348226	1.86012996503457e-05	0.932258486306483	0.92424735197337	0.000595277517332087	0.937175469775595	0.92348321938393	0.000717741893129724	1	0.99898497017594	0.838774248733541	0.817028460581992	0.0509593585084396	0.615513662308814	0.00384305367557903	0.726995991064617	0.737399870461279	2.33305095893942e-08	0.575320237298501	0.0589180761527525	1	5
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	0.00274880502891533	0.00453252440895234	0.606462267138833	0.220055962430636	0.117995134838285	0.287776707729122	0.332579864333628	0.0759839168440368	0.260970233662905	0.406467387164541	0.0912615506085854	0.244650903749043	0	0.0664443240466677	0.155821415767327	0.0971060169288806	0.0955687455730111	0.189113944353183	0.00837588818487656	0.0210785884806417	0.238607212773569	0.0388023911017091	0.109321494172389	0.0179743119971392	1	5
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Allisonella	2.81368055610539e-05	1.64383067993865e-05	1.71166081181208	0.912801453055234	0.998648223348226	0.242608342903248	0.941204643875366	0.887839256567288	0.379155870953854	0.939133859541196	0.883966407329199	0.409957122367569	1	0.99898497017594	0.820243594730186	0.801921867551285	2.5354836938448e-15	0.972480815493312	0.0393078352582978	0.458959335236537	0.960453953536134	0.00430276118578875	0.571346454407338	0.0212465465358877	1	4
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	0	1.8617400967233e-06	0	0.525742825466531	0.998648223348226	0.0367057450290881	0.485844037895162	0.901550134991446	0.0180411179782812	0.497828471876185	0.883789343626686	0.00809423778680084	1	0.829067470884381	0.796127482114339	0.794115054810494	0	1	0.0604257773488644	2.61954922560076e-11	0.542597778025524	0.0697348019590094	0.99999587557469	0.0519160070232916	1	5
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	0.0053305694073997	0.00368117240193701	1.44806296075532	0.634526005684682	0.998648223348226	0.941578150900799	0.785961672937739	0.834140488879046	0.986064647582097	0.782931310616585	0.832062060807216	0.986152584559347	1	0.99898497017594	0.904000472833376	0.910526583831182	0.14109917431848	0.502669014796162	0.656863006383507	0.188124585441604	0.828371246500719	0.746525703163379	0.294986585930856	0.41553808861846	1	0
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	0.00165992390580812	0.000694596331634655	2.38976774020916	0.885320738007723	0.998648223348226	0.169126753063006	0.976335484866039	0.956137161150106	0.254217068864228	0.977613725805076	0.955797295016977	0.257703142329197	1	0.99898497017594	0.889944635988637	0.857963231486704	0.175385063619868	0.471444853546267	0.000186036172809684	0.107729845807764	0.776683916262298	7.54376905670693e-10	0.453256891604382	0.22815778404936	1	2
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	4.90118413302474e-05	3.20076715987288e-07	153.125294287867	0.634526005684682	0.998648223348226	0.000197473714225377	0.482224239967038	0.516187911553128	0.000333340164858085	0.601690670082334	0.688175758961893	0.000526789174037158	1	0.835593718290706	0.796038512813104	0.801176343102024	0	1	3.01897680340593e-27	1.09697419319773e-08	0.621150757589992	0.0107988816938432	0.147397480533783	0.00216894709631209	1	8
Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	0.00207775545058914	0.000915746728644398	2.26891932626927	0.734837411208532	0.998648223348226	0.72159771836649	0.941204643875366	0.903269031097932	0.548372783743195	0.939133859541196	0.897845993642742	0.555192422091024	1	0.99898497017594	0.890428106274756	0.844374069956241	0.117285981572204	0.71804975303564	0.777842071954124	0.224697586168213	0.65185119765142	0.00930077936542706	0.0647417356829697	0.0881017217545292	1	1
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Paucisalibacillus	1.60457169064711e-07	0	Inf	0.634526005684682	0.998648223348226	0.202579770614872	0.485844037895162	0.706818196231234	0.39574863260663	0.623095268788352	0.722843273756274	0.465387508540694	1	0.99898497017594	0.804826900493314	0.799847889691397	2.7630884077144e-05	1	0.964180352986542	0.112837057141601	0.64549265795003	0.0499745386464464	0.99999587557469	0.00238484921028883	1	3
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Psychrobacillus	0	1.12984461519585e-06	0	0.344038590895854	0.998648223348226	8.83375821447063e-09	0.482224239967038	0.774591354554959	2.73409740080871e-06	0.353712633794307	0.730190165173979	5.05014625590797e-08	1	0.730948218558628	0.79853326935369	0.791857922149471	0	1	0.131393128507188	6.83771509467154e-08	0.353625608354701	0.0142049198684379	0.99999587557469	0.0817353979976174	1	6
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anaerobacillus	0.000145098412510901	2.98966797767383e-06	48.5332865035393	0.470691777247812	0.998648223348226	0.493387835177714	0.202093349678941	0.452909627330008	0.374126759653486	0.394872039906476	0.596359582324785	0.394990996257898	1	0.753520647736708	0.770004281712012	0.772951647253764	0	1	7.73960755940876e-22	2.21426334419367e-08	0.542597778025524	2.90307970527711e-28	0.0137096219685418	0.000101778585216953	1	6
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	0.000101847696639296	0.00089955536233815	0.113220042816009	0.64772796304403	0.998648223348226	0.095579024550781	0.463043671966721	0.635394249311512	0.955117257476966	0.406467387164541	0.601687141360783	0.952436119993446	1	0.65545708563818	0.769585220921399	0.808773082316333	0.00298661924712052	0.616491925392933	9.45572418714354e-35	5.48157260371856e-09	0.376883348363591	0.00696991808790154	0.115255155853813	0.952881538848844	1	4
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	3.09906549152874e-05	0.000200831003865384	0.154312104798621	0.218313735457877	0.998648223348226	0.0553576039996464	0.161298495572961	0.290504477976639	0.240863327202729	0.078374669464903	0.199727083126541	0.217332477517147	1	0.217606958668325	0.634212327575104	0.729117077475684	7.37057935779614e-09	0.265231835868124	4.23433471277746e-34	0.000118855287095398	0.190178132755619	1.88407291023577e-26	0.219339547033609	0.0286822995137615	1	5
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	0.00200108969112231	0.000923195376234948	2.16756901370468	0.858286292246409	0.998648223348226	0.445722527854672	0.683975022350533	0.742704138478664	0.262194293150732	0.701921511901015	0.744035930141779	0.258613263031036	1	0.992507981200306	0.867116029383129	0.863592905272257	0.164177712061549	0.709120873183835	0.462889479892114	0.0266589234325438	0.614771608151414	0.262630182642441	0.388645469135653	0.0590921057660954	1	1
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	2.5216652574997e-06	0	Inf	0.525742825466531	0.998648223348226	0.926454008364627	0.481355919822521	0.467366128004411	0.733302756604604	0.623095268788352	0.608325103834836	0.76137131285639	1	0.872441863500982	0.784185279160777	0.782743330362062	0	1	0.0101493404498754	8.94641788271467e-08	0.549709840546598	0.00191974524231506	1	0.00134007390267493	1	5
Bacteria	Firmicutes	Bacilli	Bacillales	Family_XI	Gemella	9.98559728831098e-06	1.38286982349837e-05	0.72209235595651	0.191304429913157	0.440159906589734	0.0260708372645211	0.185411184964655	0.227818113414052	0.0168016367715028	0.178211976467602	0.207949796794214	0.0203675166652634	1	0.14932457324212	0.540710568376802	0.471216777812414	0.00095489464309334	0.16789023837224	0.00566328580353796	0.00681789021523668	0.457244026144108	0.218684241431173	0.99999587557469	0.0375072620351181	1	7
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	4.88217726633949e-05	0.000614511729041382	0.0794480729270298	0.913090265131589	0.999496976192922	0.140707527283735	0.938199332330379	0.928295908256464	0.409195201977848	0.937175469775595	0.92348321938393	0.360106611099788	1	0.99898497017594	0.827793737649743	0.81001132821829	2.14172242481632e-05	0.561399043361249	4.80084131113954e-39	0.000107086216648654	0.937902510745041	0.644823869093136	0.234878898608141	0.0290850270309474	1	4
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	0.000186378311422828	0.000429476276211771	0.433966488362971	0.913090265131589	0.998648223348226	0.163706963520015	0.888008490259803	0.907379031327255	0.68603016619579	0.885486370018275	0.902909385485603	0.678804974035028	1	0.99898497017594	0.843459070251396	0.816350259568917	0.0727160210818672	0.871512716439623	4.66422441811602e-07	0.298988075984048	0.643628467533294	0.00082001074149222	0.767674886771072	0.051303902084899	1	2
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	0.00856692581348927	0.0034558064941051	2.47899465091657	0.634526005684682	0.998648223348226	7.59658792441947e-05	0.382609203394918	0.475300826762143	9.43240208058716e-05	0.47639208795574	0.570603816301733	0.000190006525779042	1	0.620670605584498	0.726260891985863	0.876490240786889	0.160941285127492	0.00020833209390004	0.00162009874170562	0.0560933253456804	0.145403072699939	0.00296800061156694	0.129524464904404	0.0442281715277503	1	7
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_7	2.1266964819787e-06	4.6271838508368e-07	4.59609246257656	0.770866452468001	0.998648223348226	0.696538946576497	0.485844037895162	0.68511249284331	0.607571681158273	0.623095268788352	0.722696653205811	0.616519673573404	1	0.99898497017594	0.803684118737457	0.799996925106227	0	1	0.258314615237395	0.102956708062599	0.643628467533294	2.04879241144069e-23	0.0117558456739686	0.00246282110694668	1	4
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_11	1.32563992521421e-07	0	Inf	0.634526005684682	0.998648223348226	0.0632814765995924	0.485844037895162	0.710447598144127	0.107089579434662	0.623095268788352	0.725448335401248	0.122763058416698	1	0.99898497017594	0.789327985018547	0.788423518947279	3.09067895892336e-05	1	0.964180352986542	0.0904763593332216	0.64549265795003	0.157984244744528	0.99999587557469	0.00238638588930845	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_13	1.90940792306824e-05	0	Inf	0.294652881838736	0.998648223348226	0.0613575437360724	0.145794275801855	0.112128715215402	0.0391507316036734	0.371400154153612	0.289078363819829	0.101343597003986	1	0.271439187794549	0.741489871759308	0.763304857480949	0	1	2.7802758013232e-20	3.84182318735665e-10	0.333692806541379	6.71583964383511e-28	0.99999587557469	0.000147165753235236	1	6
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_3	1.57780663218559e-05	5.77118512989279e-06	2.73393869140167	0.742108716893079	0.998648223348226	0.0102386583672022	0.485844037895162	0.629688653818336	0.00829906983226927	0.583324155837755	0.703994167532948	0.00833937969507726	1	0.835593718290706	0.807192709451181	0.813422258270282	0	0.269561976427031	9.96858539111129e-08	0.0468405821969773	0.502491588035447	1.52868291582985e-33	0.113378202551647	0.00502803583255554	1	8
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-007	1.48735262090133e-05	2.28353818251094e-05	0.651336873756961	0.411794303011378	0.94560718840666	0.238953376063176	0.309412182652393	0.366238472796046	0.214543506331513	0.326266052235855	0.3538123255991	0.222153892557554	1	0.282695320402234	0.664167020807883	0.649650289501363	6.10140440308106e-07	0.298535617600807	0.000414539493373081	0.153747053562281	0.497623684542454	0.387238675436043	0.804422196666372	0.704153386506277	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-003	0.00199547439474103	0.00214277939166889	0.931255173770766	0.634526005684682	0.998648223348226	0.198866748739624	0.381684857691652	0.586650009098398	0.223354291051962	0.408439445474287	0.613383179642396	0.222153892557554	1	0.65545708563818	0.665076346393553	0.692845198034321	0.124081616597612	0.594811331877396	0.448561048342601	0.644371252375825	0.542597778025524	0.0736928590469164	0.99999587557469	0.383195708249611	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	0.00582369836065995	0.00508962185873103	1.14423006704705	0.634526005684682	0.998648223348226	0.970773950191982	0.916622351831185	0.812741184787517	0.991628305494537	0.920982667985474	0.812642530101827	0.991597577916361	1	0.966849311309956	0.901234495126294	0.892681222290924	0.233763051239902	0.597739550981954	0.765232001513459	0.599103631916595	0.929498636640843	0.861943441360734	0.507963530310797	0.921136828948303	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-002	0.0137978979338182	0.011170845462878	1.23517042462634	0.64772796304403	0.998648223348226	0.804776460021276	0.999205935986675	0.928064935203179	0.955117257476966	0.999213630049318	0.925769607895868	0.956123486184793	1	0.99898497017594	0.938421145584982	0.978894483997129	0.261009038291137	0.872559757503268	0.927480907165766	0.699238635116772	0.64549265795003	0.252405920146774	0.294986585930856	0.842868602467698	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	2.73144302854808e-05	7.33144288288342e-05	0.372565547080115	0.634526005684682	0.998648223348226	0.552242950775709	0.59630999925168	0.706818196231234	0.600470375366537	0.623095268788352	0.722696653205811	0.593742242471509	1	0.787124429480962	0.793045788401208	0.785342775922547	7.02638338458796e-10	0.540920064107767	5.57282955865227e-12	0.122193375762358	0.820990119131641	0.501022982504996	0.344172719694842	0.0430408226117121	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	0.000344806459179763	0.000539251235022902	0.639417096866026	0.0377247084307081	0.0107646617140364	6.61196148988869e-06	0.0121631496135678	0.008556385332947	5.14370794605723e-05	0.00949026865163972	0.00532316842025002	4.61916971127176e-05	0	0.00538537160310434	0.0883467650060698	0.0284316341879156	0.053807172286964	0.0255239995350112	2.9108592215916e-05	0.0137462624429364	0.00036975145648747	1.42437442781075e-07	0.280194611285231	0.00689710747533741	0.0377247084307213	19
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-005	0.00414043217498699	0.00317246301967787	1.30511597749291	0.409448488549147	0.998648223348226	0.27939721701093	0.485844037895162	0.697569140427607	0.312818651486825	0.497828471876185	0.722696653205811	0.31092296050005	1	0.865526162756717	0.788460098257208	0.734020186432517	0.139412712618092	0.957983255523087	0.77542362748127	0.723325860115164	0.638175478738065	0.200224201976203	0.395278475714628	0.211518661527711	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_1	0.000102359390756399	4.96091241465245e-05	2.0633178375428	0.712933030816933	0.998648223348226	0.752662236672155	0.508520928527835	0.697569140427607	0.68746484014841	0.623095268788352	0.722696653205811	0.685712981907544	1	0.907328908515783	0.821233111751078	0.821140708814323	1.06556624522817e-06	0.305388617411427	0.0429869468345548	0.152620490077825	0.502491588035447	3.91991039519882e-14	0.150327264693441	0.0183289828799537	1	4
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	2.81489926179267e-07	0	Inf	0.634526005684682	0.998648223348226	0.115889708330625	0.485844037895162	0.697569140427607	0.105403060389418	0.623095268788352	0.722696653205811	0.140135513885502	1	0.99898497017594	0.799316065701058	0.797673089598844	0	1	0.777842071954124	0.0230947488563315	0.64549265795003	0.127064406204119	0.99999587557469	0.00246282110694668	1	3
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	3.1109969330293e-05	5.26869150073916e-05	0.590468607355896	0.283912776162342	0.357060120776604	0.0927725504966507	0.271796878970023	0.172578403369701	0.133843000388532	0.281633363525551	0.16629665967021	0.142757891844237	1	0.132830992388023	0.456984149106662	0.401856829098205	0.0711339981752714	0.324343843690599	1.60197796054804e-08	3.18577239605668e-06	0.186028077447429	0.00930077936542706	0.210765351101704	0.205950926014699	1	3
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	0	2.14327921791073e-06	0	0.191304429913157	0.998648223348226	5.93929525289381e-05	0.362163272031423	0.68511249284331	9.35641341881414e-05	0.195440085699766	0.686094285738535	1.03423190365789e-05	1	0.492597598977192	0.78959671892483	0.787338457231165	0	1	0.000806661545418666	5.3896303366414e-09	0.186028077447429	0.00563750941491538	0.99999587557469	0.241511997130229	1	7
